Building Name,Building Address,address_info,latitude,longitude
THE GEMINI,"41 SCIENCE PARK ROAD, SINGAPORE 117610","[{'address_components': [{'long_name': '41', 'short_name': '41', 'types': ['street_number']}, {'long_name': 'Science Park Road', 'short_name': 'Science Park Rd', 'types': ['route']}, {'long_name': 'Queenstown', 'short_name': 'Queenstown', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '117610', 'short_name': '117610', 'types': ['postal_code']}], 'formatted_address': '41 Science Park Rd, Singapore 117610', 'geometry': {'location': {'lat': 1.2884276, 'lng': 103.7829183}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.289854580291502, 'lng': 103.7842500302915}, 'southwest': {'lat': 1.287156619708498, 'lng': 103.7815520697085}}}, 'place_id': 'ChIJP4CAxqwb2jERuUWPW1YotIM', 'plus_code': {'compound_code': '7QQM+95 Singapore', 'global_code': '6PH57QQM+95'}, 'types': ['street_address']}]",1.2884276,103.7829183
THE ARIES,"51 SCIENCE PARK ROAD, SINGAPORE 117586","[{'address_components': [{'long_name': '51', 'short_name': '51', 'types': ['street_number']}, {'long_name': 'Science Park Road', 'short_name': 'Science Park Rd', 'types': ['route']}, {'long_name': 'Queenstown', 'short_name': 'Queenstown', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '117586', 'short_name': '117586', 'types': ['postal_code']}], 'formatted_address': '51 Science Park Rd, Singapore 117586', 'geometry': {'bounds': {'northeast': {'lat': 1.2878992, 'lng': 103.7835333}, 'southwest': {'lat': 1.2870711, 'lng': 103.7827206}}, 'location': {'lat': 1.2874579, 'lng': 103.7830836}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.288785930291502, 'lng': 103.7844759302915}, 'southwest': {'lat': 1.286087969708498, 'lng': 103.7817779697085}}}, 'place_id': 'ChIJ3bvz8Kwb2jERaIQ7HS8oaRU', 'types': ['premise']}]",1.2874579,103.7830836
HONEYWELL BUILDING,"17 CHANGI BUSINESS PARK CENTRAL 1, SINGAPORE 486073","[{'address_components': [{'long_name': '17', 'short_name': '17', 'types': ['street_number']}, {'long_name': 'Changi Business Park Central 1', 'short_name': 'Changi Business Park Central 1', 'types': ['route']}, {'long_name': 'Tampines', 'short_name': 'Tampines', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '486041', 'short_name': '486041', 'types': ['postal_code']}], 'formatted_address': '17 Changi Business Park Central 1, Singapore 486041', 'geometry': {'bounds': {'northeast': {'lat': 1.3375765, 'lng': 103.9660571}, 'southwest': {'lat': 1.3368256, 'lng': 103.9652606}}, 'location': {'lat': 1.3371858, 'lng': 103.9656142}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.338550030291502, 'lng': 103.9670078302915}, 'southwest': {'lat': 1.335852069708498, 'lng': 103.9643098697085}}}, 'place_id': 'ChIJV1iXm9k82jEReX0UUxRhlwM', 'types': ['premise']}]",1.3371858,103.9656142
PLAZA 8 @ CBP,"1 CHANGI BUSINESS PARK CRESCENT, SINGAPORE 486025","[{'address_components': [{'long_name': 'Plaza 8', 'short_name': 'Plaza 8', 'types': ['premise']}, {'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Changi Business Park Crescent', 'short_name': 'Changi Business Park Cres', 'types': ['route']}, {'long_name': 'Tampines', 'short_name': 'Tampines', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '486025', 'short_name': '486025', 'types': ['postal_code']}], 'formatted_address': '1 Changi Business Park Cres, Plaza 8, Singapore 486025', 'geometry': {'bounds': {'northeast': {'lat': 1.3341794, 'lng': 103.9664292}, 'southwest': {'lat': 1.3327892, 'lng': 103.964679}}, 'location': {'lat': 1.3330865, 'lng': 103.9659768}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.334833280291502, 'lng': 103.9669030802915}, 'southwest': {'lat': 1.332135319708498, 'lng': 103.9642051197085}}}, 'place_id': 'ChIJ7fFVKNc82jERPCKX6VyUNQo', 'types': ['premise']}, {'address_components': [{'long_name': 'Changi Business Park Avenue 1', 'short_name': 'Changi Business Park Ave 1', 'types': ['route']}, {'long_name': 'Tampines', 'short_name': 'Tampines', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '486041', 'short_name': '486041', 'types': ['postal_code']}], 'formatted_address': 'Changi Business Park Ave 1, Singapore 486041', 'geometry': {'bounds': {'northeast': {'lat': 1.3365433, 'lng': 103.9647982}, 'southwest': {'lat': 1.3352898, 'lng': 103.962985}}, 'location': {'lat': 1.3359094, 'lng': 103.9639864}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.337265530291502, 'lng': 103.9652405802915}, 'southwest': {'lat': 1.334567569708498, 'lng': 103.9625426197085}}}, 'place_id': 'ChIJGeeYzdk82jERd0K2HTg4zEg', 'types': ['route']}]",1.3330865,103.9659768
ONE @ CHANGI CITY,"1 CHANGI BUSINESS PARK CENTRAL 1, SINGAPORE 486036","[{'address_components': [{'long_name': 'One @ Changi City', 'short_name': 'One @ Changi City', 'types': ['premise']}, {'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Changi Business Park Central 1', 'short_name': 'Changi Business Park Central 1', 'types': ['route']}, {'long_name': 'Tampines', 'short_name': 'Tampines', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '486036', 'short_name': '486036', 'types': ['postal_code']}], 'formatted_address': '1 Changi Business Park Central 1, One @ Changi City, Singapore 486036', 'geometry': {'bounds': {'northeast': {'lat': 1.3339693, 'lng': 103.963548}, 'southwest': {'lat': 1.33301, 'lng': 103.9615873}}, 'location': {'lat': 1.3335454, 'lng': 103.9625317}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.334838630291502, 'lng': 103.9639166302915}, 'southwest': {'lat': 1.332140669708498, 'lng': 103.9612186697085}}}, 'place_id': 'ChIJATkwuNc82jERZnl3QAZ8cFY', 'types': ['premise']}]",1.3335454,103.9625317
DBS ASIA HUB,"2 CHANGI BUSINESS PARK CRESCENT, SINGAPORE 486029","[{'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Changi Business Park Crescent', 'short_name': 'Changi Business Park Cres', 'types': ['route']}, {'long_name': 'Tampines', 'short_name': 'Tampines', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '486029', 'short_name': '486029', 'types': ['postal_code']}], 'formatted_address': '2 Changi Business Park Cres, Singapore 486029', 'geometry': {'bounds': {'northeast': {'lat': 1.3330747, 'lng': 103.9654882}, 'southwest': {'lat': 1.3323291, 'lng': 103.9642279}}, 'location': {'lat': 1.3326538, 'lng': 103.9648889}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.334050880291502, 'lng': 103.9662070302915}, 'southwest': {'lat': 1.331352919708498, 'lng': 103.9635090697085}}}, 'place_id': 'ChIJL6ZP4dY82jERjeKreM48DrU', 'types': ['premise']}]",1.3326538,103.9648889
LAND TRANSPORT AUTHORITY,"10 SIN MING DRIVE, SINGAPORE 575701","[{'address_components': [{'long_name': '10', 'short_name': '10', 'types': ['street_number']}, {'long_name': 'Sin Ming Drive', 'short_name': 'Sin Ming Dr', 'types': ['route']}, {'long_name': 'Bishan', 'short_name': 'Bishan', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '575701', 'short_name': '575701', 'types': ['postal_code']}], 'formatted_address': '10 Sin Ming Dr, Singapore 575701', 'geometry': {'bounds': {'northeast': {'lat': 1.3569192, 'lng': 103.8371012}, 'southwest': {'lat': 1.3559919, 'lng': 103.8363502}}, 'location': {'lat': 1.3564555, 'lng': 103.8367257}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.357804530291502, 'lng': 103.8380746802915}, 'southwest': {'lat': 1.355106569708498, 'lng': 103.8353767197085}}}, 'place_id': 'ChIJu00z5SQX2jERzOh5iantNsg', 'types': ['premise']}]",1.3564555,103.8367257
LAND TRANSPORT AUTHORITY,"1 HAMPSHIRE ROAD, SINGAPORE 219428","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Hampshire Road', 'short_name': 'Hampshire Rd', 'types': ['route']}, {'long_name': 'Kallang', 'short_name': 'Kallang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '219428', 'short_name': '219428', 'types': ['postal_code']}], 'formatted_address': '1 Hampshire Rd, Singapore 219428', 'geometry': {'bounds': {'northeast': {'lat': 1.3085735, 'lng': 103.8488201}, 'southwest': {'lat': 1.3080484, 'lng': 103.8482918}}, 'location': {'lat': 1.3083109, 'lng': 103.8485559}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.309659930291502, 'lng': 103.8499049302915}, 'southwest': {'lat': 1.306961969708498, 'lng': 103.8472069697085}}}, 'place_id': 'ChIJN76TmsAZ2jERogcg44M9Lak', 'types': ['premise']}]",1.3083109,103.8485559
BEACH CENTRE,"15 BEACH ROAD, SINGAPORE 189677","[{'address_components': [{'long_name': '15', 'short_name': '15', 'types': ['street_number']}, {'long_name': 'Beach Road', 'short_name': 'Beach Rd', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '189677', 'short_name': '189677', 'types': ['postal_code']}], 'formatted_address': '15 Beach Rd, Singapore 189677', 'geometry': {'bounds': {'northeast': {'lat': 1.2960507, 'lng': 103.8556958}, 'southwest': {'lat': 1.29559, 'lng': 103.8552925}}, 'location': {'lat': 1.2958614, 'lng': 103.8555479}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.297098130291502, 'lng': 103.8568431302915}, 'southwest': {'lat': 1.294400169708498, 'lng': 103.8541451697085}}}, 'place_id': 'ChIJqW_7nKUZ2jERCybNy2gGYHA', 'types': ['premise']}]",1.2958614,103.8555479
ORCHARD HOTEL SINGAPORE,"442 ORCHARD ROAD, SINGAPORE 238879","[{'address_components': [{'long_name': '442', 'short_name': '442', 'types': ['street_number']}, {'long_name': 'Orchard Road', 'short_name': 'Orchard Rd', 'types': ['route']}, {'long_name': 'Central Area', 'short_name': 'Central Area', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '238879', 'short_name': '238879', 'types': ['postal_code']}], 'formatted_address': '442 Orchard Rd, Singapore 238879', 'geometry': {'bounds': {'northeast': {'lat': 1.3081274, 'lng': 103.829092}, 'southwest': {'lat': 1.3072246, 'lng': 103.8279648}}, 'location': {'lat': 1.3075322, 'lng': 103.8286}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.309054330291502, 'lng': 103.8298298802915}, 'southwest': {'lat': 1.306356369708498, 'lng': 103.8271319197085}}}, 'place_id': 'ChIJfYJwtIwZ2jERVgoQiTIBMlw', 'types': ['premise']}]",1.3075322,103.8286
HOTEL GRAND PACIFIC,"101 VICTORIA STREET, SINGAPORE 188018","[{'address_components': [{'long_name': '101', 'short_name': '101', 'types': ['street_number']}, {'long_name': 'Victoria Street', 'short_name': 'Victoria St', 'types': ['route']}, {'long_name': 'Rochor', 'short_name': 'Rochor', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '188018', 'short_name': '188018', 'types': ['postal_code']}], 'formatted_address': '101 Victoria St, Singapore 188018', 'geometry': {'location': {'lat': 1.2974097, 'lng': 103.8526076}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.298549330291502, 'lng': 103.8540371802915}, 'southwest': {'lat': 1.295851369708498, 'lng': 103.8513392197085}}}, 'place_id': 'ChIJ_-Ifw6QZ2jER-Ld65TYb9iI', 'plus_code': {'compound_code': '7VW3+X2 Singapore', 'global_code': '6PH57VW3+X2'}, 'types': ['street_address']}]",1.2974097,103.8526076
TIONG BAHRU PLAZA,"302 TIONG BAHRU ROAD, SINGAPORE 168732","[{'address_components': [{'long_name': '302', 'short_name': '302', 'types': ['street_number']}, {'long_name': 'Tiong Bahru Road', 'short_name': 'Tiong Bahru Rd', 'types': ['route']}, {'long_name': 'Bukit Merah', 'short_name': 'Bukit Merah', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '168732', 'short_name': '168732', 'types': ['postal_code']}], 'formatted_address': '302 Tiong Bahru Rd, Singapore 168732', 'geometry': {'bounds': {'northeast': {'lat': 1.2867342, 'lng': 103.8282289}, 'southwest': {'lat': 1.286081, 'lng': 103.8264356}}, 'location': {'lat': 1.2864763, 'lng': 103.8271508}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.287723480291502, 'lng': 103.8286812302915}, 'southwest': {'lat': 1.285025519708498, 'lng': 103.8259832697085}}}, 'place_id': 'ChIJO4qw034Z2jERPB5jgD2Eql8', 'types': ['premise']}]",1.2864763,103.8271508
SINGAPORE SCIENCE CENTRE,"15 SCIENCE CENTRE ROAD, SINGAPORE 609081","[{'address_components': [{'long_name': '15', 'short_name': '15', 'types': ['street_number']}, {'long_name': 'Science Centre Road', 'short_name': 'Science Centre Rd', 'types': ['route']}, {'long_name': 'Jurong East', 'short_name': 'Jurong East', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '609081', 'short_name': '609081', 'types': ['postal_code']}], 'formatted_address': '15 Science Centre Rd, Singapore 609081', 'geometry': {'bounds': {'northeast': {'lat': 1.3337342, 'lng': 103.7354552}, 'southwest': {'lat': 1.3335282, 'lng': 103.7353672}}, 'location': {'lat': 1.3336427, 'lng': 103.7354091}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.335266380291502, 'lng': 103.7366749302915}, 'southwest': {'lat': 1.332568419708498, 'lng': 103.7339769697085}}}, 'place_id': 'ChIJ0yqsegQQ2jER3VaAbzRhhFk', 'types': ['premise']}]",1.3336427,103.7354091
POLICE CANTONMENT COMPLEX,"391 NEW BRIDGE ROAD, SINGAPORE 088762","[{'address_components': [{'long_name': '391', 'short_name': '391', 'types': ['street_number']}, {'long_name': 'New Bridge Road', 'short_name': 'New Bridge Rd', 'types': ['route']}, {'long_name': 'Bukit Merah', 'short_name': 'Bukit Merah', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '088762', 'short_name': '088762', 'types': ['postal_code']}], 'formatted_address': '391 New Bridge Rd, Singapore 088762', 'geometry': {'bounds': {'northeast': {'lat': 1.2790843, 'lng': 103.8395341}, 'southwest': {'lat': 1.278799, 'lng': 103.8392986}}, 'location': {'lat': 1.2789566, 'lng': 103.8394146}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.280290630291502, 'lng': 103.8406424302915}, 'southwest': {'lat': 1.277592669708498, 'lng': 103.8379444697085}}}, 'place_id': 'ChIJK_i_420Z2jERGqEaFSSLl3U', 'types': ['premise']}]",1.2789566,103.8394146
MAYBANK TOWER,"2 BATTERY ROAD, SINGAPORE 049907","[{'address_components': [{'long_name': 'Maybank Tower', 'short_name': 'Maybank Tower', 'types': ['premise']}, {'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Battery Road', 'short_name': 'Battery Rd', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '049908', 'short_name': '049908', 'types': ['postal_code']}], 'formatted_address': '2 Battery Rd, Maybank Tower, Singapore 049908', 'geometry': {'location': {'lat': 1.2859872, 'lng': 103.852569}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.287184480291502, 'lng': 103.8540656802915}, 'southwest': {'lat': 1.284486519708498, 'lng': 103.8513677197085}}}, 'place_id': 'ChIJYxIneBoZ2jERcv5xY1wziuo', 'plus_code': {'compound_code': '7VP3+92 Singapore', 'global_code': '6PH57VP3+92'}, 'types': ['street_address']}]",1.2859872,103.852569
M HOTEL,"81 ANSON ROAD, SINGAPORE 079908","[{'address_components': [{'long_name': '81', 'short_name': '81', 'types': ['street_number']}, {'long_name': 'Anson Road', 'short_name': 'Anson Rd', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '079908', 'short_name': '079908', 'types': ['postal_code']}], 'formatted_address': '81 Anson Rd, Singapore 079908', 'geometry': {'bounds': {'northeast': {'lat': 1.2740383, 'lng': 103.8453764}, 'southwest': {'lat': 1.2733612, 'lng': 103.8447812}}, 'location': {'lat': 1.273767, 'lng': 103.8450399}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.275125630291502, 'lng': 103.8463738802915}, 'southwest': {'lat': 1.272427669708498, 'lng': 103.8436759197085}}}, 'place_id': 'ChIJPeNTyhQZ2jERgOFfWz50taY', 'types': ['premise']}]",1.273767,103.8450399
